site,plot,drought,year,month,day,vwc,date,week.num,julian
Stavely,St-B8-238,drought,2019,7,27,0.099958333,2019-07-27,30,208
Stavely,St-B8-238,drought,2019,7,28,0.09175,2019-07-28,30,209
Stavely,St-B8-238,drought,2019,7,29,0.085875,2019-07-29,31,210
Stavely,St-B8-238,drought,2019,7,30,0.080666667,2019-07-30,31,211
Stavely,St-B8-238,drought,2019,7,31,0.076583333,2019-07-31,31,212
Stavely,St-B8-238,drought,2019,8,1,0.073833333,2019-08-01,31,213
Stavely,St-B8-238,drought,2019,8,2,0.071416667,2019-08-02,31,214
Stavely,St-B8-238,drought,2019,8,3,0.069,2019-08-03,31,215
Stavely,St-B8-238,drought,2019,8,4,0.066208333,2019-08-04,31,216
Stavely,St-B8-238,drought,2019,8,5,0.06425,2019-08-05,32,217
Stavely,St-B8-238,drought,2019,8,6,0.062291667,2019-08-06,32,218
Stavely,St-B8-238,drought,2019,8,7,0.061125,2019-08-07,32,219
Stavely,St-B8-238,drought,2019,8,8,0.06,2019-08-08,32,220
Stavely,St-B8-238,drought,2019,8,9,0.05925,2019-08-09,32,221
Stavely,St-B8-238,drought,2019,8,10,0.078583333,2019-08-10,32,222
Stavely,St-B8-238,drought,2019,8,11,0.149833333,2019-08-11,32,223
Stavely,St-B8-238,drought,2019,8,12,0.30575,2019-08-12,33,224
Stavely,St-B8-238,drought,2019,8,13,0.2955,2019-08-13,33,225
Stavely,St-B8-238,drought,2019,8,14,0.271,2019-08-14,33,226
Stavely,St-B8-238,drought,2019,8,15,0.252541667,2019-08-15,33,227
Stavely,St-B8-238,drought,2019,8,16,0.244625,2019-08-16,33,228
Stavely,St-B8-238,drought,2019,8,17,0.315208333,2019-08-17,33,229
Stavely,St-B8-238,drought,2019,8,18,0.290416667,2019-08-18,33,230
Stavely,St-B8-238,drought,2019,8,19,0.26775,2019-08-19,34,231
Stavely,St-B8-238,drought,2019,8,20,0.252,2019-08-20,34,232
Stavely,St-B8-238,drought,2019,8,21,0.234333333,2019-08-21,34,233
Stavely,St-B8-238,drought,2019,8,22,0.21675,2019-08-22,34,234
Stavely,St-B8-238,drought,2019,8,23,0.205291667,2019-08-23,34,235
Stavely,St-B8-238,drought,2019,8,24,0.190083333,2019-08-24,34,236
Stavely,St-B8-238,drought,2019,8,25,0.176291667,2019-08-25,34,237
Stavely,St-B8-238,drought,2019,8,26,0.167916667,2019-08-26,35,238
Stavely,St-B8-238,drought,2019,8,27,0.155208333,2019-08-27,35,239
Stavely,St-B8-238,drought,2019,8,28,0.140583333,2019-08-28,35,240
Stavely,St-B8-238,drought,2019,8,29,0.130125,2019-08-29,35,241
Stavely,St-B8-238,drought,2019,8,30,0.121583333,2019-08-30,35,242
Stavely,St-B8-238,drought,2019,8,31,0.117041667,2019-08-31,35,243
Stavely,St-B8-238,drought,2019,9,1,0.114958333,2019-09-01,35,244
Stavely,St-B8-238,drought,2019,9,2,0.114333333,2019-09-02,36,245
Stavely,St-B8-238,drought,2019,9,3,0.11175,2019-09-03,36,246
Stavely,St-B8-238,drought,2019,9,4,0.106,2019-09-04,36,247
Stavely,St-B8-238,drought,2019,9,5,0.097708333,2019-09-05,36,248
Stavely,St-B8-238,drought,2019,9,6,0.09475,2019-09-06,36,249
Stavely,St-B8-238,drought,2019,9,7,0.092791667,2019-09-07,36,250
Stavely,St-B8-238,drought,2019,9,8,0.089708333,2019-09-08,36,251
Stavely,St-B8-238,drought,2019,9,9,0.088933333,2019-09-09,37,252
Stavely,St-C1-241,drought,2017,5,1,0.344791667,2017-05-01,18,121
Stavely,St-C1-241,drought,2017,5,2,0.337375,2017-05-02,18,122
Stavely,St-C1-241,drought,2017,5,3,0.331458333,2017-05-03,18,123
Stavely,St-C1-241,drought,2017,5,4,0.32025,2017-05-04,18,124
Stavely,St-C1-241,drought,2017,5,5,0.302041667,2017-05-05,18,125
Stavely,St-C1-241,drought,2017,5,6,0.285,2017-05-06,18,126
Stavely,St-C1-241,drought,2017,5,7,0.278875,2017-05-07,18,127
Stavely,St-C1-241,drought,2017,5,8,0.293125,2017-05-08,19,128
Stavely,St-C1-241,drought,2017,5,9,0.275041667,2017-05-09,19,129
Stavely,St-C1-241,drought,2017,5,10,0.257708333,2017-05-10,19,130
Stavely,St-C1-241,drought,2017,5,11,0.231041667,2017-05-11,19,131
Stavely,St-C1-241,drought,2017,5,12,0.214708333,2017-05-12,19,132
Stavely,St-C1-241,drought,2017,5,13,0.198666667,2017-05-13,19,133
Stavely,St-C1-241,drought,2017,5,14,0.18575,2017-05-14,19,134
Stavely,St-C1-241,drought,2017,5,15,0.17675,2017-05-15,20,135
Stavely,St-C1-241,drought,2017,5,16,0.167833333,2017-05-16,20,136
Stavely,St-C1-241,drought,2017,5,17,0.319125,2017-05-17,20,137
Stavely,St-C1-241,drought,2017,5,18,0.342041667,2017-05-18,20,138
Stavely,St-C1-241,drought,2017,5,19,0.324583333,2017-05-19,20,139
Stavely,St-C1-241,drought,2017,5,20,0.312791667,2017-05-20,20,140
Stavely,St-C1-241,drought,2017,5,21,0.296458333,2017-05-21,20,141
Stavely,St-C1-241,drought,2017,5,22,0.271208333,2017-05-22,21,142
Stavely,St-C1-241,drought,2017,5,23,0.240708333,2017-05-23,21,143
Stavely,St-C1-241,drought,2017,5,24,0.248625,2017-05-24,21,144
Stavely,St-C1-241,drought,2017,5,25,0.343416667,2017-05-25,21,145
Stavely,St-C1-241,drought,2017,5,26,0.328708333,2017-05-26,21,146
Stavely,St-C1-241,drought,2017,5,27,0.307208333,2017-05-27,21,147
Stavely,St-C1-241,drought,2017,5,28,0.28125,2017-05-28,21,148
Stavely,St-C1-241,drought,2017,5,29,0.25025,2017-05-29,22,149
Stavely,St-C1-241,drought,2017,5,30,0.224416667,2017-05-30,22,150
Stavely,St-C1-241,drought,2017,5,31,0.203791667,2017-05-31,22,151
Stavely,St-C1-241,drought,2017,6,1,0.188875,2017-06-01,22,152
Stavely,St-C1-241,drought,2017,6,2,0.177041667,2017-06-02,22,153
Stavely,St-C1-241,drought,2017,6,3,0.168416667,2017-06-03,22,154
Stavely,St-C1-241,drought,2017,6,4,0.16025,2017-06-04,22,155
Stavely,St-C1-241,drought,2017,6,5,0.163875,2017-06-05,23,156
Stavely,St-C1-241,drought,2017,6,6,0.167375,2017-06-06,23,157
Stavely,St-C1-241,drought,2017,6,7,0.163041667,2017-06-07,23,158
Stavely,St-C1-241,drought,2017,6,8,0.160083333,2017-06-08,23,159
Stavely,St-C1-241,drought,2017,6,9,0.202208333,2017-06-09,23,160
Stavely,St-C1-241,drought,2017,6,10,0.17775,2017-06-10,23,161
Stavely,St-C1-241,drought,2017,6,11,0.202625,2017-06-11,23,162
Stavely,St-C1-241,drought,2017,6,12,0.182166667,2017-06-12,24,163
Stavely,St-C1-241,drought,2017,6,13,0.228708333,2017-06-13,24,164
Stavely,St-C1-241,drought,2017,6,14,0.353666667,2017-06-14,24,165
Stavely,St-C1-241,drought,2017,6,15,0.336166667,2017-06-15,24,166
Stavely,St-C1-241,drought,2017,6,16,0.314791667,2017-06-16,24,167
Stavely,St-C1-241,drought,2017,6,17,0.297416667,2017-06-17,24,168
Stavely,St-C1-241,drought,2017,6,18,0.276333333,2017-06-18,24,169
Stavely,St-C1-241,drought,2017,6,19,0.251458333,2017-06-19,25,170
Stavely,St-C1-241,drought,2017,6,20,0.2295,2017-06-20,25,171
Stavely,St-C1-241,drought,2017,6,21,0.205041667,2017-06-21,25,172
Stavely,St-C1-241,drought,2017,6,22,0.193666667,2017-06-22,25,173
Stavely,St-C1-241,drought,2017,6,23,0.186583333,2017-06-23,25,174
Stavely,St-C1-241,drought,2017,6,24,0.18,2017-06-24,25,175
Stavely,St-C1-241,drought,2017,6,25,0.174416667,2017-06-25,25,176
Stavely,St-C1-241,drought,2017,6,26,0.167166667,2017-06-26,26,177
Stavely,St-C1-241,drought,2017,6,27,0.162125,2017-06-27,26,178
Stavely,St-C1-241,drought,2017,6,28,0.155291667,2017-06-28,26,179
Stavely,St-C1-241,drought,2017,6,29,0.155041667,2017-06-29,26,180
Stavely,St-C1-241,drought,2017,6,30,0.153041667,2017-06-30,26,181
Stavely,St-C1-241,drought,2017,7,1,0.194916667,2017-07-01,26,182
Stavely,St-C1-241,drought,2017,7,2,0.2795,2017-07-02,26,183
Stavely,St-C1-241,drought,2017,7,3,0.234833333,2017-07-03,27,184
Stavely,St-C1-241,drought,2017,7,4,0.200666667,2017-07-04,27,185
Stavely,St-C1-241,drought,2017,7,5,0.179208333,2017-07-05,27,186
Stavely,St-C1-241,drought,2017,7,6,0.167041667,2017-07-06,27,187
Stavely,St-C1-241,drought,2017,7,7,0.160125,2017-07-07,27,188
Stavely,St-C1-241,drought,2017,7,8,0.154333333,2017-07-08,27,189
Stavely,St-C1-241,drought,2017,7,9,0.151541667,2017-07-09,27,190
Stavely,St-C1-241,drought,2017,7,10,0.159791667,2017-07-10,28,191
Stavely,St-C1-241,drought,2017,7,11,0.217916667,2017-07-11,28,192
Stavely,St-C1-241,drought,2017,7,12,0.194541667,2017-07-12,28,193
Stavely,St-C1-241,drought,2017,7,13,0.16925,2017-07-13,28,194
Stavely,St-C1-241,drought,2017,7,14,0.157,2017-07-14,28,195
Stavely,St-C1-241,drought,2017,7,15,0.149208333,2017-07-15,28,196
Stavely,St-C1-241,drought,2017,7,16,0.144166667,2017-07-16,28,197
Stavely,St-C1-241,drought,2017,7,17,0.13725,2017-07-17,29,198
Stavely,St-C1-241,drought,2017,7,18,0.136083333,2017-07-18,29,199
Stavely,St-C1-241,drought,2017,7,19,0.134125,2017-07-19,29,200
Stavely,St-C1-241,drought,2017,7,20,0.129416667,2017-07-20,29,201
Stavely,St-C1-241,drought,2017,7,21,0.124875,2017-07-21,29,202
Stavely,St-C1-241,drought,2017,7,22,0.1245,2017-07-22,29,203
Stavely,St-C1-241,drought,2017,7,23,0.126291667,2017-07-23,29,204
Stavely,St-C1-241,drought,2017,7,24,0.128541667,2017-07-24,30,205
Stavely,St-C1-241,drought,2017,7,25,0.125708333,2017-07-25,30,206
Stavely,St-C1-241,drought,2017,7,26,0.124041667,2017-07-26,30,207
Stavely,St-C1-241,drought,2017,7,27,0.12275,2017-07-27,30,208
Stavely,St-C1-241,drought,2017,7,28,0.120083333,2017-07-28,30,209
Stavely,St-C1-241,drought,2017,7,29,0.117333333,2017-07-29,30,210
Stavely,St-C1-241,drought,2017,7,30,0.114791667,2017-07-30,30,211
Stavely,St-C1-241,drought,2017,7,31,0.113833333,2017-07-31,31,212
Stavely,St-C1-241,drought,2017,8,1,0.112875,2017-08-01,31,213
Stavely,St-C1-241,drought,2017,8,2,0.113625,2017-08-02,31,214
Stavely,St-C1-241,drought,2017,8,3,0.115416667,2017-08-03,31,215
Stavely,St-C1-241,drought,2017,8,4,0.110833333,2017-08-04,31,216
Stavely,St-C1-241,drought,2017,8,5,0.110791667,2017-08-05,31,217
Stavely,St-C1-241,drought,2017,8,6,0.112375,2017-08-06,31,218
Stavely,St-C1-241,drought,2017,8,7,0.109958333,2017-08-07,32,219
Stavely,St-C1-241,drought,2017,8,8,0.11,2017-08-08,32,220
Stavely,St-C1-241,drought,2017,8,9,0.108916667,2017-08-09,32,221
Stavely,St-C1-241,drought,2017,8,10,0.111458333,2017-08-10,32,222
Stavely,St-C1-241,drought,2017,8,11,0.109958333,2017-08-11,32,223
Stavely,St-C1-241,drought,2017,8,12,0.108583333,2017-08-12,32,224
Stavely,St-C1-241,drought,2017,8,13,0.105666667,2017-08-13,32,225
Stavely,St-C1-241,drought,2017,8,14,0.118791667,2017-08-14,33,226
Stavely,St-C1-241,drought,2017,8,15,0.132041667,2017-08-15,33,227
Stavely,St-C1-241,drought,2017,8,16,0.118,2017-08-16,33,228
Stavely,St-C1-241,drought,2017,8,17,0.11075,2017-08-17,33,229
Stavely,St-C1-241,drought,2017,8,18,0.10575,2017-08-18,33,230
Stavely,St-C1-241,drought,2017,8,19,0.101166667,2017-08-19,33,231
Stavely,St-C1-241,drought,2017,8,20,0.097708333,2017-08-20,33,232
Stavely,St-C1-241,drought,2017,8,21,0.097708333,2017-08-21,34,233
Stavely,St-C1-241,drought,2017,8,22,0.100125,2017-08-22,34,234
Stavely,St-C1-241,drought,2017,8,23,0.100333333,2017-08-23,34,235
Stavely,St-C1-241,drought,2017,8,24,0.097666667,2017-08-24,34,236
Stavely,St-C1-241,drought,2017,8,25,0.093791667,2017-08-25,34,237
Stavely,St-C1-241,drought,2017,8,26,0.092958333,2017-08-26,34,238
Stavely,St-C1-241,drought,2017,8,27,0.093666667,2017-08-27,34,239
Stavely,St-C1-241,drought,2017,8,28,0.093041667,2017-08-28,35,240
Stavely,St-C1-241,drought,2017,8,29,0.09225,2017-08-29,35,241
Stavely,St-C1-241,drought,2017,8,30,0.091916667,2017-08-30,35,242
Stavely,St-C1-241,drought,2017,8,31,0.090583333,2017-08-31,35,243
Stavely,St-C1-241,drought,2017,9,1,0.088041667,2017-09-01,35,244
Stavely,St-C1-241,drought,2017,9,2,0.088583333,2017-09-02,35,245
Stavely,St-C1-241,drought,2017,9,3,0.08625,2017-09-03,35,246
Stavely,St-C1-241,drought,2017,9,4,0.085666667,2017-09-04,36,247
Stavely,St-C1-241,drought,2017,9,5,0.084416667,2017-09-05,36,248
Stavely,St-C1-241,drought,2017,9,6,0.08525,2017-09-06,36,249
Stavely,St-C1-241,drought,2017,9,7,0.085125,2017-09-07,36,250
Stavely,St-C1-241,drought,2017,9,8,0.0855,2017-09-08,36,251
Stavely,St-C1-241,drought,2017,9,9,0.084666667,2017-09-09,36,252
Stavely,St-C1-241,drought,2017,9,10,0.081458333,2017-09-10,36,253
Stavely,St-C1-241,drought,2017,9,11,0.081458333,2017-09-11,37,254
Stavely,St-C1-241,drought,2017,9,12,0.080541667,2017-09-12,37,255
Stavely,St-C1-241,drought,2017,9,13,0.075875,2017-09-13,37,256
Stavely,St-C1-241,drought,2017,9,14,0.089458333,2017-09-14,37,257
Stavely,St-C1-241,drought,2017,9,15,0.099666667,2017-09-15,37,258
Stavely,St-C1-241,drought,2017,9,16,0.101166667,2017-09-16,37,259
Stavely,St-C1-241,drought,2017,9,17,0.103541667,2017-09-17,37,260
Stavely,St-C1-241,drought,2017,9,18,0.097916667,2017-09-18,38,261
Stavely,St-C1-241,drought,2017,9,19,0.088541667,2017-09-19,38,262
Stavely,St-C1-241,drought,2017,9,20,0.085125,2017-09-20,38,263
Stavely,St-C1-241,drought,2017,9,21,0.090041667,2017-09-21,38,264
Stavely,St-C1-241,drought,2017,9,22,0.097208333,2017-09-22,38,265
Stavely,St-C1-241,drought,2017,9,23,0.096916667,2017-09-23,38,266
Stavely,St-C1-241,drought,2017,9,24,0.094791667,2017-09-24,38,267
Stavely,St-C1-241,drought,2017,9,25,0.096333333,2017-09-25,39,268
Stavely,St-C1-241,drought,2017,9,26,0.095625,2017-09-26,39,269
Stavely,St-C1-241,drought,2017,9,27,0.094333333,2017-09-27,39,270
Stavely,St-C1-241,drought,2017,9,28,0.092916667,2017-09-28,39,271
Stavely,St-C1-241,drought,2017,9,29,0.091541667,2017-09-29,39,272
Stavely,St-C1-241,drought,2017,9,30,0.0895,2017-09-30,39,273
Stavely,St-C1-241,drought,2018,5,1,0.35175,2018-05-01,18,121
Stavely,St-C1-241,drought,2018,5,2,0.346291667,2018-05-02,18,122
Stavely,St-C1-241,drought,2018,5,3,0.33725,2018-05-03,18,123
Stavely,St-C1-241,drought,2018,5,4,0.331375,2018-05-04,18,124
Stavely,St-C1-241,drought,2018,5,5,0.329125,2018-05-05,18,125
Stavely,St-C1-241,drought,2018,5,6,0.327083333,2018-05-06,18,126
Stavely,St-C1-241,drought,2018,5,7,0.324666667,2018-05-07,19,127
Stavely,St-C1-241,drought,2018,5,8,0.320333333,2018-05-08,19,128
Stavely,St-C1-241,drought,2018,5,9,0.333291667,2018-05-09,19,129
Stavely,St-C1-241,drought,2018,5,10,0.352291667,2018-05-10,19,130
Stavely,St-C1-241,drought,2018,5,11,0.345541667,2018-05-11,19,131
Stavely,St-C1-241,drought,2018,5,12,0.337333333,2018-05-12,19,132
Stavely,St-C1-241,drought,2018,5,13,0.327375,2018-05-13,19,133
Stavely,St-C1-241,drought,2018,5,14,0.318291667,2018-05-14,20,134
Stavely,St-C1-241,drought,2018,5,15,0.310791667,2018-05-15,20,135
Stavely,St-C1-241,drought,2018,5,16,0.302375,2018-05-16,20,136
Stavely,St-C1-241,drought,2018,5,17,0.325458333,2018-05-17,20,137
Stavely,St-C1-241,drought,2018,5,18,0.394375,2018-05-18,20,138
Stavely,St-C1-241,drought,2018,5,19,0.36775,2018-05-19,20,139
Stavely,St-C1-241,drought,2018,5,20,0.353583333,2018-05-20,20,140
Stavely,St-C1-241,drought,2018,5,21,0.337041667,2018-05-21,21,141
Stavely,St-C1-241,drought,2018,5,22,0.324375,2018-05-22,21,142
Stavely,St-C1-241,drought,2018,5,23,0.313,2018-05-23,21,143
Stavely,St-C1-241,drought,2018,5,24,0.301541667,2018-05-24,21,144
Stavely,St-C1-241,drought,2018,5,25,0.287791667,2018-05-25,21,145
Stavely,St-C1-241,drought,2018,5,26,0.273583333,2018-05-26,21,146
Stavely,St-C1-241,drought,2018,5,27,0.259875,2018-05-27,21,147
Stavely,St-C1-241,drought,2018,5,28,0.237291667,2018-05-28,22,148
Stavely,St-C1-241,drought,2018,5,29,0.21875,2018-05-29,22,149
Stavely,St-C1-241,drought,2018,5,30,0.211041667,2018-05-30,22,150
Stavely,St-C1-241,drought,2018,5,31,0.270875,2018-05-31,22,151
Stavely,St-C1-241,drought,2018,6,1,0.337375,2018-06-01,22,152
Stavely,St-C1-241,drought,2018,6,2,0.311166667,2018-06-02,22,153
Stavely,St-C1-241,drought,2018,6,3,0.29,2018-06-03,22,154
Stavely,St-C1-241,drought,2018,6,4,0.2675,2018-06-04,23,155
Stavely,St-C1-241,drought,2018,6,5,0.246875,2018-06-05,23,156
Stavely,St-C1-241,drought,2018,6,6,0.227458333,2018-06-06,23,157
Stavely,St-C1-241,drought,2018,6,7,0.2085,2018-06-07,23,158
Stavely,St-C1-241,drought,2018,6,8,0.192875,2018-06-08,23,159
Stavely,St-C1-241,drought,2018,6,9,0.181833333,2018-06-09,23,160
Stavely,St-C1-241,drought,2018,6,10,0.189791667,2018-06-10,23,161
Stavely,St-C1-241,drought,2018,6,11,0.182166667,2018-06-11,24,162
Stavely,St-C1-241,drought,2018,6,12,0.173875,2018-06-12,24,163
Stavely,St-C1-241,drought,2018,6,13,0.168291667,2018-06-13,24,164
Stavely,St-C1-241,drought,2018,6,14,0.165291667,2018-06-14,24,165
Stavely,St-C1-241,drought,2018,6,15,0.168083333,2018-06-15,24,166
Stavely,St-C1-241,drought,2018,6,16,0.313375,2018-06-16,24,167
Stavely,St-C1-241,drought,2018,6,17,0.343833333,2018-06-17,24,168
Stavely,St-C1-241,drought,2018,6,18,0.317083333,2018-06-18,25,169
Stavely,St-C1-241,drought,2018,6,19,0.301291667,2018-06-19,25,170
Stavely,St-C1-241,drought,2018,6,20,0.28,2018-06-20,25,171
Stavely,St-C1-241,drought,2018,6,21,0.256916667,2018-06-21,25,172
Stavely,St-C1-241,drought,2018,6,22,0.265125,2018-06-22,25,173
Stavely,St-C1-241,drought,2018,6,23,0.374333333,2018-06-23,25,174
Stavely,St-C1-241,drought,2018,6,24,0.35525,2018-06-24,25,175
Stavely,St-C1-241,drought,2018,6,25,0.323416667,2018-06-25,26,176
Stavely,St-C1-241,drought,2018,6,26,0.299541667,2018-06-26,26,177
Stavely,St-C1-241,drought,2018,6,27,0.280208333,2018-06-27,26,178
Stavely,St-C1-241,drought,2018,6,28,0.264416667,2018-06-28,26,179
Stavely,St-C1-241,drought,2018,6,29,0.302375,2018-06-29,26,180
Stavely,St-C1-241,drought,2018,6,30,0.280083333,2018-06-30,26,181
Stavely,St-C1-241,drought,2018,7,1,0.256833333,2018-07-01,26,182
Stavely,St-C1-241,drought,2018,7,2,0.269833333,2018-07-02,27,183
Stavely,St-C1-241,drought,2018,7,3,0.34725,2018-07-03,27,184
Stavely,St-C1-241,drought,2018,7,4,0.336625,2018-07-04,27,185
Stavely,St-C1-241,drought,2018,7,5,0.308666667,2018-07-05,27,186
Stavely,St-C1-241,drought,2018,7,6,0.278,2018-07-06,27,187
Stavely,St-C1-241,drought,2018,7,7,0.240625,2018-07-07,27,188
Stavely,St-C1-241,drought,2018,7,8,0.21375,2018-07-08,27,189
Stavely,St-C1-241,drought,2018,7,9,0.192666667,2018-07-09,28,190
Stavely,St-C1-241,drought,2018,7,10,0.184708333,2018-07-10,28,191
Stavely,St-C1-241,drought,2018,7,11,0.18225,2018-07-11,28,192
Stavely,St-C1-241,drought,2018,7,12,0.173375,2018-07-12,28,193
Stavely,St-C1-241,drought,2018,7,13,0.164375,2018-07-13,28,194
Stavely,St-C1-241,drought,2018,7,14,0.158916667,2018-07-14,28,195
Stavely,St-C1-241,drought,2018,7,15,0.155083333,2018-07-15,28,196
Stavely,St-C1-241,drought,2018,7,16,0.152083333,2018-07-16,29,197
Stavely,St-C1-241,drought,2018,7,17,0.148041667,2018-07-17,29,198
Stavely,St-C1-241,drought,2018,7,18,0.1965,2018-07-18,29,199
Stavely,St-C1-241,drought,2018,7,19,0.276458333,2018-07-19,29,200
Stavely,St-C1-241,drought,2018,7,20,0.214416667,2018-07-20,29,201
Stavely,St-C1-241,drought,2018,7,21,0.168958333,2018-07-21,29,202
Stavely,St-C1-241,drought,2018,7,22,0.154708333,2018-07-22,29,203
Stavely,St-C1-241,drought,2018,7,23,0.147833333,2018-07-23,30,204
Stavely,St-C1-241,drought,2018,7,24,0.164041667,2018-07-24,30,205
Stavely,St-C1-241,drought,2018,7,25,0.160083333,2018-07-25,30,206
Stavely,St-C1-241,drought,2018,7,26,0.168666667,2018-07-26,30,207
Stavely,St-C1-241,drought,2018,7,27,0.192833333,2018-07-27,30,208
Stavely,St-C1-241,drought,2018,7,28,0.167125,2018-07-28,30,209
Stavely,St-C1-241,drought,2018,7,29,0.148708333,2018-07-29,30,210
Stavely,St-C1-241,drought,2018,7,30,0.141708333,2018-07-30,31,211
Stavely,St-C1-241,drought,2018,7,31,0.138583333,2018-07-31,31,212
Stavely,St-C1-241,drought,2018,8,1,0.138541667,2018-08-01,31,213
Stavely,St-C1-241,drought,2018,8,2,0.13575,2018-08-02,31,214
Stavely,St-C1-241,drought,2018,8,3,0.133791667,2018-08-03,31,215
Stavely,St-C1-241,drought,2018,8,4,0.13275,2018-08-04,31,216
Stavely,St-C1-241,drought,2018,8,5,0.214875,2018-08-05,31,217
Stavely,St-C1-241,drought,2018,8,6,0.22075,2018-08-06,32,218
Stavely,St-C1-241,drought,2018,8,7,0.156458333,2018-08-07,32,219
Stavely,St-C1-241,drought,2018,8,8,0.137833333,2018-08-08,32,220
Stavely,St-C1-241,drought,2018,8,9,0.1315,2018-08-09,32,221
Stavely,St-C1-241,drought,2018,8,10,0.1275,2018-08-10,32,222
Stavely,St-C1-241,drought,2018,8,11,0.124958333,2018-08-11,32,223
Stavely,St-C1-241,drought,2018,8,12,0.124875,2018-08-12,32,224
Stavely,St-C1-241,drought,2018,8,13,0.123583333,2018-08-13,33,225
Stavely,St-C1-241,drought,2018,8,14,0.122416667,2018-08-14,33,226
Stavely,St-C1-241,drought,2018,8,15,0.121541667,2018-08-15,33,227
Stavely,St-C1-241,drought,2018,8,16,0.121375,2018-08-16,33,228
Stavely,St-C1-241,drought,2018,8,17,0.120583333,2018-08-17,33,229
Stavely,St-C1-241,drought,2018,8,18,0.119791667,2018-08-18,33,230
Stavely,St-C1-241,drought,2018,8,19,0.119083333,2018-08-19,33,231
Stavely,St-C1-241,drought,2018,8,20,0.119333333,2018-08-20,34,232
Stavely,St-C1-241,drought,2018,8,21,0.117958333,2018-08-21,34,233
Stavely,St-C1-241,drought,2018,8,22,0.117875,2018-08-22,34,234
Stavely,St-C1-241,drought,2018,8,23,0.117,2018-08-23,34,235
Stavely,St-C1-241,drought,2018,8,24,0.17025,2018-08-24,34,236
Stavely,St-C1-241,drought,2018,8,25,0.257833333,2018-08-25,34,237
Stavely,St-C1-241,drought,2018,8,26,0.21375,2018-08-26,34,238
Stavely,St-C1-241,drought,2018,8,27,0.329083333,2018-08-27,35,239
Stavely,St-C1-241,drought,2018,8,28,0.281208333,2018-08-28,35,240
Stavely,St-C1-241,drought,2018,8,29,0.255625,2018-08-29,35,241
Stavely,St-C1-241,drought,2018,8,30,0.234416667,2018-08-30,35,242
Stavely,St-C1-241,drought,2018,8,31,0.214875,2018-08-31,35,243
Stavely,St-C1-241,drought,2018,9,1,0.196708333,2018-09-01,35,244
Stavely,St-C1-241,drought,2018,9,2,0.18425,2018-09-02,35,245
Stavely,St-C1-241,drought,2018,9,3,0.222541667,2018-09-03,36,246
Stavely,St-C1-241,drought,2018,9,4,0.263208333,2018-09-04,36,247
Stavely,St-C1-241,drought,2018,9,5,0.229291667,2018-09-05,36,248
Stavely,St-C1-241,drought,2018,9,6,0.189541667,2018-09-06,36,249
Stavely,St-C1-241,drought,2018,9,7,0.162208333,2018-09-07,36,250
Stavely,St-C1-241,drought,2018,9,8,0.146416667,2018-09-08,36,251
Stavely,St-C1-241,drought,2018,9,9,0.139708333,2018-09-09,36,252
Stavely,St-C1-241,drought,2018,9,10,0.136416667,2018-09-10,37,253
Stavely,St-C1-241,drought,2018,9,11,0.133916667,2018-09-11,37,254
Stavely,St-C1-241,drought,2018,9,12,0.1315,2018-09-12,37,255
Stavely,St-C1-241,drought,2018,9,13,0.130083333,2018-09-13,37,256
Stavely,St-C1-241,drought,2018,9,14,0.129958333,2018-09-14,37,257
Stavely,St-C1-241,drought,2018,9,15,0.129666667,2018-09-15,37,258
Stavely,St-C1-241,drought,2018,9,16,0.129583333,2018-09-16,37,259
Stavely,St-C1-241,drought,2018,9,17,0.130625,2018-09-17,38,260
Stavely,St-C1-241,drought,2018,9,18,0.128458333,2018-09-18,38,261
Stavely,St-C1-241,drought,2018,9,19,0.128916667,2018-09-19,38,262
Stavely,St-C1-241,drought,2018,9,20,0.1295,2018-09-20,38,263
Stavely,St-C1-241,drought,2018,9,21,0.129684211,2018-09-21,38,264
Stavely,St-C1-241,drought,2019,5,9,0.3965,2019-05-09,19,129
Stavely,St-C1-241,drought,2019,5,10,0.405166667,2019-05-10,19,130
Stavely,St-C1-241,drought,2019,5,11,0.401708333,2019-05-11,19,131
Stavely,St-C1-241,drought,2019,5,12,0.39525,2019-05-12,19,132
Stavely,St-C1-241,drought,2019,5,13,0.38625,2019-05-13,20,133
Stavely,St-C1-241,drought,2019,5,14,0.392583333,2019-05-14,20,134
Stavely,St-C1-241,drought,2019,5,15,0.386,2019-05-15,20,135
Stavely,St-C1-241,drought,2019,5,16,0.401333333,2019-05-16,20,136
Stavely,St-C1-241,drought,2019,5,17,0.439958333,2019-05-17,20,137
Stavely,St-C1-241,drought,2019,5,18,0.468208333,2019-05-18,20,138
Stavely,St-C1-241,drought,2019,5,19,0.467625,2019-05-19,20,139
Stavely,St-C1-241,drought,2019,5,20,0.449208333,2019-05-20,21,140
Stavely,St-C1-241,drought,2019,5,21,0.438791667,2019-05-21,21,141
Stavely,St-C1-241,drought,2019,5,22,0.453083333,2019-05-22,21,142
Stavely,St-C1-241,drought,2019,5,23,0.438625,2019-05-23,21,143
Stavely,St-C1-241,drought,2019,5,24,0.423833333,2019-05-24,21,144
Stavely,St-C1-241,drought,2019,5,25,0.422375,2019-05-25,21,145
Stavely,St-C1-241,drought,2019,5,26,0.417083333,2019-05-26,21,146
Stavely,St-C1-241,drought,2019,5,27,0.410708333,2019-05-27,22,147
